Date,GLI_Open,GLI_High,GLI_Low,GLI_Close,TotalVolume,Divisor,SumOpen,SumHigh,SumLow,SumClose,RosterCount,Status
2026-01-20,387.726961981202818642666341195277795125501870711607256652981026113196682965138187603045200281038815831214101472086026864354631930278907940295024643672352687482310579632521502394380,392.881576756557168409123899310337341823722483769704141777997879972330190598760481140203374515551780461378356466866429029353930348548727191750946891305855391585202066624519352445528,382.507947890172397222536593423710132388060741537130988271197629885390261266260236877147540807099517595211417610168469410802470527294537399183704143229724304658941701971774461634831,387.127050544526188902688160641639891799923582961605547614317189784309591959447571478579179617979982408292027280310209231891096444907899749239242090326800133830079433491192880791089,316708783,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12599.755,12767.26175,12430.1555,12580.26,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-21,390.072386442891424209306862633450337606595788933183571580340876193479642814931846478374831617125923593628805280691785690264134244924073485608676074854262127557496704105452247783437,398.185640810483199618319341614467054875757599093658377509376916113653601603851350857071541844173677013228219393104910597623109757985242178701116640475601758275858476628008906410795,387.107965390741790556202678847366168914951864363885565057467776535211065473593284732213761509991827061336588941570052161070173915642595862083930659724855445767749925574452587838108,395.027602596455294798661388409836624285636309144495456749303254881948563223926093345488958793857124906420436000316540032541935147865203825754328663598775646765387177031829470194988,307680226,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12675.973,12939.625073,12579.6398,12837.00,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-22,396.526534942211572543433749259680290404585701106669514060065782072514872682104596111466895008147752043149558025523007171669855819443650042031690457569633040374013959721961153103238,401.039641446597031259268576651141429246817641676828562411460408181495676318656828007552383104798611740802874309998073290013129186179329000751417016875031220350224264573833717573036,392.085436273774988595054625509948451063859438573699693672275843165872914542003558969485048273464456859968550210335215393411972195501926413759285322979730781174732143301517620413470,395.682750813272193858119478380954909066429422568323945358339062804082760069843160146713969305091931963307379295669561699387211910293968349354103506416257763577698082461369678142364,258660964,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12885.71,13032.37,12741.390,12858.29,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-23,394.960672236118199662244227973613877954108595584287520501080949469518226063763123862508010092028298915404508256427727344642053656165694063479574775241423669120165184579539665014832,397.890231032991559715326802077768506728976544662845494391489198644227111925217258883487877079943141670583186875525720232860484908690217843472794360430580210461970815869528235172298,388.461823487866711376319839163633506157876312506177188047026056996415728261485671024368532409385066955745945561815867099814093987465562159617338554260356442405970013452135968428503,392.133287634843578451205744810328391544560861371917321656637077610162190074901681979156485161438629005269592804241929751887519652785943738052270286839814608870511544801890331703193,232217269,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12834.825,12930.0253,12623.6354,12742.945,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-26,392.649866926328091579957410209349652541046253342129103633146429774975095779571000926651283256887135631101491211902388874542834871709930119342520182865041114033886987237103646443097,396.146933633701087727663098228363999865814935053953633978596406037518592173312714432750532294975407777689705211596925942186376225348182191690227680277777044678305944874277773902841,387.958504100873809417353072354022995227715192615548670313900149154460860387765420375823845024565544752685892333392966316108690922460343022724418060760731301457457171728505033942450,392.345156844462383055450411294647292000914106365954857780320099570889947016383081928730660707227809211313115800414102329446454857545081537253042940329639145002628058840518059825206,253105623,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12759.732,12873.3743,12607.2793,12749.83,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-27,391.589197657317059321554336225107987918013043690061450022237729565481366475434342471760552289238411834164940648058896586481632455204779551027018102910462739102617269606977207385788,395.595858280635938438946542324052762484206523818917439802428569106115154074830665006900955581250986698557183815017221291652547373231023192694231067540554416783760914605033713596521,385.356750206754888877228567926586897623697344088767726715072639476724005146373828995052969322274411822471429940398687063684966608018130848538929875905685997755066379334156532604120,389.160194869800614494909673295082121742009116259508236313189704082825626981041775497223446620200917225037933505015429594900370080120134229006133770221165726023098762835003192631533,317296615,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12725.264,12855.4663,12522.7315,12646.33,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-28,387.929910220034623761831773283982454588057467815481905090061911826079127381225911758083202480317569989075777363452053787558543850236350162445934698433535228984840953159922189356978,392.606566829762424193082657818632858810888715066005615313664312098731083173563959841822550880637323653189531704580113778844479355861479458884218483413257220817982681223486641905626,381.794821056384867842837780704137927440264701621905822565483364203458364078521077752757286411213818101693159619523074417395278032217015936226750541306914895395429529425287484979440,386.722698850351738285436901730390748445314775522004498280229330878868382633221631705535655046931350903947525875850899476026984812295689047496591013078246117159634844607014471564762,260464136,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12606.3501,12758.3249,12406.9814,12567.12,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-29,389.489769195874310545956932270689300229669719583566625838918849355068804445568397641005497469206308656661191499061031382214269287523237472207335675649781671117502229117312991932443,395.988513317355616706150829887344082445429729454272495312171923051894399651825365837194568151580015095230349984785893023300224543776574740119349292851347749912619811842722304455501,384.215450625028796077933427838901168661414058542237160663891716443483163461980153234733878911622520273047553457227623738917893164133184657643055318583781805892297505555299175140813,390.283701746079852853801869858986704989860528711550421335073092868035562483363621852917440690899968688022541288638671542130104913200180859190623178923198233529790691309992060276373,341494313,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12657.040,12868.2262,12485.6433,12682.84,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-01-30,389.253435785580567719435648523475189045240827564073775086575260588418234611061912294203802742748661019418743189605361753216067054763589208175101256070718136259890779906468990192854,395.029378174290444402970018367156188636592239752506490276440002938177174926979612122117924651372308014320030957016486925457715912035806912321341674797956892333262721383322399739307,384.302758587487833466918608339890215048453336203396680996515314106079647411779866805820567489474816871535089179048929190922281103558402633517046919525151475306101568537201076408464,390.944850615892491477214601800249098062445781971811345607742624723697996453984954883651087982298739454448843623098966070649164154195108326994341473800305010406845637442151354205418,451452821,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12649.360,12837.0577,12488.4805,12704.325,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-02,390.730673462813787040679688404336309801557098579145949613431247403920917541463452538112052136446496283197874842654765469369543380756677087715129031056778681942135261594823977628916,398.736870857305321126461538468439391910611338979759935039806736276922918922978981546181323260943658326042045189118421713160190428152411952674104144153869171637816164808084075154193,387.984823888090507104791048133839691750637332113500784278545913669059328145506748099407111886484714807911604057231173898619389147679005413378945417409946541218357571794915824917434,395.865232209501607264535000857644971478364751953166732462687693192915817246747256254335590363411443745709425972111244108236084207203436344889409510075612810674786089469221882610561,306453883,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12697.365,12957.5381,12608.1346,12864.22,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-03,395.805250297607783889866343789927556697025064931761072998303822981463305434062355051472847738305812655278048336070750457084613400941052699544145013898072362478893350302323819044050,405.150338006572301750085672866307749007323256980098800866589165027115433513951526279732782429520563575506220243181362563115961045418309471981153174957323158271812282943247177049549,390.048863883148125118604666110485433102770600774368423778896678374048953286091122858700975438883185852234517847391276072502906928944714744329217742780533460103700064551185430735294,398.132863590301855817445599729026202361250826551659984017401111970842964526015863703009663852039575827531823878854511681267011620231884336625783778146080503859341778576916477427004,374235731,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,12862.2708,13165.9531,12675.2086,12937.91,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-04,401.974561646880934522060117574886252210469311700191061684559623868067414923349827384165712336744662190756672169185361362978204831336950055246434366078582872776006556936356910704739,412.181678547149825875125549448445373583044601307493799818512377080556228903896124051412781689780433618446950879414557811478789367229929595327788825604806181018506709056245364586660,397.156563502410921828244791845010700320815102999832375837182570266756249195221188435010366013496181786718661404859275828339190852366984763817726634149824849438373273225614387271964,406.471617173817276537593707778515766001425456687359553922357581239979867358641827150447585333223606653047272172643229919018683629764369569367305004387569654343137417529326320056390,375653657,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13062.7516,13394.4468,12906.1837,13208.89,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-05,403.145381364088119442902375826465535451297211324104374054324297513788450831993772857139342558736504440493918530385177796481993822342512207038939454481502123100872652489688571666587,408.741547266303585323465392573844509137628827930886153908216841955520139321066376585502659680714549448216286080521437403675413869197393827421805302554724332690956592998485764733503,393.868162579134389317564907597022937179704477784749912114983458726580050847157212752886066424709558450466035652767336441330273134161011195841917362742775367168430549436592875879402,399.818585493412693322241943957201854793935032909448833524351866220467732173706653715743627018100765615050224711143780206855750983587812969918205849049869623585898443651139708585163,344293902,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13100.7991,13282.6547,12799.3223,12992.69,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-06,403.124794508425812938873373375048056234841100808343864008319367711068498850316059485132788682173982790843502134678687824893478549723214721539256534338482135494135405156087707452553,411.715452427444434020727631001971827447377047359612245926125396569242063748732399110815329047574459392200966295811691425012244762038314627375552624990676246439442414322035180061142,399.054526963352094443561962392575733775650938413304056193611054475035397729054514917200835520423392605334053153183270785980469358895643871310242977876369061126704928710268889836126,408.582616125138989805739549583058477883173111965642048923759949650426363536655485326306473124238532162791016186791528948872417115091436094446898908440142374555656351886604773094901,290854775,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13100.1301,13379.2961,12967.8608,13277.49,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-09,408.205775117006545189388033858008477158626730237685089247562086624853072105227566113164083329941611203719268530854793235758877461136403198439250119095713722489730595762126173446073,414.535033102566647265515359274854514560522285866755441261351256174532659046183574759277673016884225729314438402779004926892567295857147400750959372662434979548485342703868102065339,403.228568878156748997972035507955627477972552964246955231252738075362211956163223617296767214209545958431094378686155883470384459818964961226223218341929525936885807522458700560159,408.849106663308757107520059641766056380198399060538935318980715108654740459419308647049009104853535878744089410735031421154244111927185308837413240934242662559160928731124181306469,285418152,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13265.244,13470.9225,13103.5024,13286.15,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-10,410.055484096088132111180721977968504396235619612645475428892916986128996868554431700521253683150301545777383821619226273448062097718395060771747349105860860088189788550488426123799,415.753565704234828052571322012118105013779481984968710023239462943000011169463237098164848508846456346440280610829214037448662610025969270431743037570215950029175208049050495409638,404.879960891616063130728387008476063447460291621912598449230249144247998391956170524185421703599361826143808318523764898888499550926630104498546237359989051980219642812877560840624,409.634115165469353397176042505233761629518846380495005982038651233297453542526136927896825832970019111303315501127496556016762205377527394184066892426678961285419791930164608959711,324386785,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13325.353,13510.5205,13157.1668,13311.66,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-11,411.540322600449288213433975021012162322155267753865401796351620784100780156914709168473776331722490841639703590871175614388329563228622669636770163367445975185776721795494255803306,418.235386547145567174455715596273958225845095647586706158240943602619167078432227438489770431593834601994753675532799694552387786192471399794414760593563047904215106933718864927673,405.121584108319896372858916677063365479884408451060504025054028393839614184086570562538576237801549779641722365530922758254513107099218933190564653908537094864136223289261156837900,411.371842727876600456245950474658352591068264654031631240481679573500276270987234263038974427118894381496161339013129882778283049640201543910665547847215134906424809760419918625671,413949986,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13373.605,13591.1709,13165.0187,13368.13,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-12,414.511107422032352337439799624664544320171574467646627269170638952388021279734513254441954572897139656663917105825647747654793567215138738604466890732393065700595641953681746420477,422.490898866084685808711504690918091428267685670093058629063571377387046883256550716145270717606110626914631085838274029382503461494850924479319561714796782054959307593006266095138,403.839730769885903787087739673309869221392924428093271852606263994495064463350658887959493553309123649084397620193352788897688530645302241517706931036193749946401165360595208496262,409.045435720297569507677063588019445619346358837148881647099477651783729462564019130459791963551425452390810792808881972327229820912413944843357980115808463651812106591174276501596,456015041,32.4964633246496845751608628665930790194654920886196520704920580427928554117171247166074213377273152412534477527122572646232771548256802606751923623547145035295591622694621176208588,13470.145,13729.460,13123.363,13292.53,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-13,409.924127941468738583062229132405019767966266118193736176892491336094844031032269599476852740692230292288278943389404751905090943187508477636970777357721675868870451592963510417753,418.668554451915142709384276570130075212684098107552427607471338179685302784622054197796398509999165030944350057986892514657187173948500764083955117210258901412639639475268712636274,405.106499931822224765734321498025693241832433817108350627119852967950492452855643225460539540537873948402222629504500106744549449234973061162137037598004322508783624404007860394230,413.489494182136468542237900842418420666698087724577535509694335725228564132901108827470166096322350570378213260071398011942184360822834988444877449894725570849550732669737567800191,323915910,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13489.315,13777.0666,13330.7820,13606.64,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-17,413.928308488680189152597983514420070008080465768440156966039178111583483530054196732453958509322980758450820560586104874715980473762567482082773655745433742539480613417648221016489,419.663316703823412953139963981947110556554004899576041323726202660027069336291566387941270583639686422319887708866301919052535432883796699886566845078680414306269118792615061508086,407.802792007275924678138329475681810990320215362037497624791643687681777486893278544127053220046212894525781607975285318648927622001397929359006684995016690614501322754388370961822,413.321444104907467505167869182018897061584199180078900007368367692226991815293312697652965816274325297522152430996167475159698730313366796629256534496220294572174538726805025398103,277318307,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13621.080,13809.8011,13419.5085,13601.11,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-18,413.067150606489333566975821273479437110844051017264328238206758198527686724200719928338258412396951792411932355462437071579980872066851456825799785842568910867096059357101677329267,418.570283142739167383222058055952863741758728708782140539221480055793714256470138985390817630140339691457563528318993688283371254971734355640310466900008202963131658286723458455466,406.698052679510194262021621344337492477027675180766042700052569747768095886865246608266367798576793951167226933511199727523775475758006987013767092239218939954538308919958320290164,411.984944575697437557547617387376754538454213974464073715813923914395319025349212554911470641498167702547549309345419010838954059462297885950954932466154824286640178941963576059262,290699719,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13592.742,13773.8328,13383.1550,13557.13,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-19,411.795622336793879427177581719331721616237301563573205871421377649368231224499923244104751338659253154646417489248007393451090501040238783778926306257712171265292314879672483986024,418.090510808331206700933767667516046603817128426171732296251874610690238047441501781353205590114622982091032396804721596309677468831158963461890957292680607879594610414710729172343,407.741473481808894245480117923357369990248098851171431310760298606851655855343728628983265385492703781403004114140203912298168217798503730905921715177457206623092699944614540209756,414.064906155433237916003009249229447694334883310487420362595276901518757954583499373236655662815905460347383567221396242317657310858419113585706027303531611773984409398386336404804,258549869,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13550.900,13758.0450,13417.4907,13625.575,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-20,413.686261677626121655262937913139381849901058488705684673810184371464582352884920751623217057138076364545119927026573007541930194014300909241648774886646305731288681273804152258329,420.096293321427587252610145554136327983914253108104451590198202648707557984400810235684939276242988282197983384559064516705912831606373887982368877719975771606889059783484604164632,408.488035190178671547053258574539123409205223602111391235831194929952854250763390025225428003926670667163374166200093351201481867839390723371447760131359398721881299690730954168539,415.203905819015962142100323835173119356344493644574022062257008411126105491477901898022460721848822358971385434940348905263528136999888616410679981726648503207024081650766142646828,283973960,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13613.115,13824.0490,13442.0577,13663.0559,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-23,414.669193568763098932701923096132993226416383579034304031827164700767015793660271091254918051389321763384877382470360848109173271040494500184618328728912646101449344623341524863030,419.939967244161506396390316102522000799569431145968849284399785875585191200270968490475962480470284555502477395964344638348505493366445086474608097793575980969261823457764245281302,406.841764364903262761914548419418032636330403990131051227005505629299331989432882897148559813834500337761005824429766225082193702745769378680178099655325866182990344864899059218502,412.023842242759484813867624715642828718299743330152727141307095538670547337562228657292305426030079519772821978643121558231645127645321264888386175090040313189902661445933495457936,260975882,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13645.4602,13818.9048,13387.8841,13558.41,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-24,411.510423426342853254862527988255857414791760154871633685285896638568998638469332524695271297384259088506429988186336762763273567526430649929088640613051770205043566207986785894960,419.125995392552362924023898751363537501012755952503506864781404462969718699432247526106533420007707841592994492103170463531815813526026290518276991481947438032508050751236661380621,407.891016778381030611379146097105300489482356631908824675488343577991029702531425691339584115712655384969853181026136908953975051024017830711467922171316965133213540883705144397942,415.405812060990140404378261874026731433150494888426351925006369027412858951770480246325979778027318690867037108441025073335230266777096141409263512287084110099341472279380628175527,267577161,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13541.515,13792.119544,13422.4117,13669.70,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-25,416.158983333880226517083903770441196675636059197852469756362237872607699658054462738089885807114169029944982789854235062283786344419395309592673381671216844257864126669726305782133,420.229344614941463426317870620813947188303066528426038537726916181960864327652566799008383758364917586383460984548229409869521662720226434858740135204474081032790721617181087057771,407.148141231741430131830706140391261756474655873816547297692698597096538490136325899174605293656595455013721859267662563018421890491412663140559384819193921318773174831129004832172,412.323779722370739829397681223444510089452379846283203164445848610230315651267282509244523647381618297908322952055874794767473911212853100913734897510157325279903210128889045821156,283370768,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13694.4845,13828.4273,13397.9660,13568.28,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-26,414.251037570085612482378044316127654218986342141419453355677836431742018432946564706894947112236186616991754738665480697614714180093589579204273496890483658283736522942773646027369,417.880852382866771989368928168161906774449725199009890332843679555846757444613344989520506101487618287246812709290104865863072611324662950989136559549937822691009829718312863613486,406.781861957627709987181737133888278399368288782370524951746021327915480388624838099482074245655356139234085913711304302097449457743913375116533986014542213271966121808785383344542,412.999930575597733152147808609319627668798495599464874037276370985327057797157601476411378300377741683269508023832344856866986619863064180099551419683166800356145581779928660368432,270944237,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13631.700,13751.1458,13385.9129,13590.53,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-02-27,409.536670710967877240812156136004671492161188551763789946394102109915812014847929517167756254143889925395914464056820783735707256208174039002401759033862313746529317276075641407516,415.658409864234788219990109463099592212613002005891371458900385570616415808627536844927522665516504165195092953547558756489547998770007805787166617707600485772543352802426537570577,404.318302525294860787689273002736636515214090495676965656526929736709067252308596390255891189067053640157207199159624527073481086289742059726162128957394702014401331471415519429100,411.919000874506310568317604963675675655434839988648153455407531395116221027300583693843961670846410949907829237176657660962282482933266063846091028955348956380328001571952072078696,423633797,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13476.565,13678.0122,13304.8449,13554.96,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-02,408.027441228960443695595871799280993314154649551044037037259043088036953500982904744791366614305711417055334895305961944899293810706866936230069545227105344299944996122042768738935,415.526847622038131042813384676957158660421400256217240775316332513604895549202684804273344514989937110262770322929946538968315622610036622635743899979797792718719707877085153154419,401.699498857061093921293379623788067634842024032052894728905950208180442119295937446168198304150841211801400392128067225791464596929482280554726798409324215279331292602966960013602,410.685823273429843645297372634740292672519542134081312825319324744265623441672307573051558892483144119437856643347931588153373461943353003470341165144979315994084610938280721142584,352582991,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13426.901,13673.6829,13218.6683,13514.38,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-03,402.932606563892058728149911939555472515715411951058732309870223816268670154050705803651635520010652263224796324129148989335527376156253970796448465455604061427701633463388990000793,408.665174558203186907846191947348321066812704201521336300317325176095614684139087027091149912141488771685121757296372975425493981546938831312213741677367916976574531537520842580115,395.495928736712401026632210879853393358540178195895308572518406942910826763698197493024750714819217486514554524602287518960250019677613080330340963065586945973078809508889345915578,404.132174149522725443756137936410950777607932096725845839493236860518953276157422698480598242364314039123556752142828954787939271044273392809074146186272646558469785308473832456487,359232211,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13259.246,13447.8868,13014.5283,13298.72,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-04,405.652373989193752004231424339934670189149030548542164285036916942056684774951274668481582692527508302165951503406555465193697619369073807922353765139297320297302353481204471455476,409.466855476351980860601542982912109913429064222264483399731592352408070198849348897160154821344191324697991471522022477188856896799050671212671652155647843272814295944340881386801,399.676306599074207999971898457196197272218724531468589851002561214266811010409412644138042549226903817875419160435713532425484927152662595258268910092010304214006314932220923440452,404.719589699764423463026248604679086634181434007242776085417461467737830834811798682091173543147013591439588547083915080647875480401962388793875646123543350074144618747332068375537,304156740,32.9068578318134030358024603690561150385677752624711747673054939939356127828093813243545460626641244423272250001021677351666808210939216673419100257241773464727390607966931718810345,13348.745,13474.2676,13152.0914,13318.05,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-05,401.026036481728241531036837845778336989135687268137568410940955667292656270958838464670427227610723641777513434800842278899705534477196279218901621433877027821713103777261037939112,405.314851731964475918324470646253987483105987878316811881154654137497303378852945626055743456055535859191397156579993939480701781279828923990618198515622139460274776070959676759265,391.880105996156643771201928703263946052302283174371179085927740249777656003289728008574754926654780055714959705923414672961088603480754461993227262080074802104422321968456091211529,396.960542289104467018855433477950058642287146133983428020654476155739739645642917154941102981613487778174933571109387266141456465542820257354147727240112772323018075267608010333358,360041804,32.9037488831506563597307607570186595767186610184189180251143864718741677722791784853068631300081102502383837422472350810353213897867466634441138918042149001612981150721618272677504,13195.260,13336.3781,12894.3246,13061.49,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-06,391.509491691892833644370446654195255590102393664656324631241431637595678003147113565847497563641863165064679221466721712666689679237447727776049061899651107777559898445515111840659,395.969287459272538862398016382479571039978616436505881164337037150366263315738573210572921478978772633319870815378203168839198473224934271489299009194035064635603579866016897614592,384.221145891186706721392050235521906104841861716596762635710873448647483398289149737042106281611837586307089872783786650364936921574880949949392084200660588290840157864584557927646,391.029607163960342057711671331118268858423104851706531129240807345995016019789571534894174472931716239100077770859798825237125854774011999397156455266478217037301286647896652500787,340463280,32.9037488831506563597307607570186595767186610184189180251143864718741677722791784853068631300081102502383837422472350810353213897867466634441138918042149001612981150721618272677504,12882.130,13028.8740,12642.3161,12866.34,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-09,385.840666517521411687658599763623450883419787368978807035499338770883300749001734094740014252143156296559114665714558588440480046790517563285233939175360205367098738172059652724415,395.547441910630273949776116501738247485087670742371174467325050744115176011900847393458202638194475459382793075361783171727825784643564610905540741439099683043329253752370064101277,379.126282670727195458780539086810166814316900061638898313055087742101306390293159754571037360841850145939871149548218978358551710084519211570013080701878655359489448072694862830603,393.075270721600367941055697106692174932478388575560274043722252632102714442829226639610335159169840975431763878545168017946685134358170256343531461756590140769208009896642599186466,373277933,32.9037488831506563597307607570186595767186610184189180251143864718741677722791784853068631300081102502383837422472350810353213897867466634441138918042149001612981150721618272677504,12695.6044,13014.9937,12474.6760,12933.65,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
2026-03-10,392.440390686584547737411586261162278772154261810643801522195822878866721042901454506387742716847391446940793835630140123286872580840057814266374011598285936387907598893228025798648,399.412887696429124638852154988763842675194406520503913119455064490935819018136955893742424836212047135026379116996972478929107649559219880362425000208970101901587489127768415435714,387.752221232613559322714879809149489525048156195287177205550584780078807136394579680672923956335567665792316054650562731614305599796467446370467811758337001879727336893157336248808,391.825882759972012952179427248319405141878849841344859488668564961582265745366000731846143422817855768262512965548113602641527192592880972581539142455597815193171904143275510081799,331613449,32.8881030248174421057025209191804882363470861137892677449649736242401258636300719339710347127979994247530052095039784987288288508246448211969383999334285466078934703347757223988466,12906.620,13135.9322,12752.4350,12886.41,86,SUPERSEDING_BIG_OTC_REPAIR_EXACT_COMPONENT_OHLCV
