Date,GLI_Open,GLI_High,GLI_Low,GLI_Close,TotalVolume,Divisor,ComponentSum,RosterCount,SourceYear,LockedBundle
2016-03-14,138.957866827917608180761289989269120361349336726096029001371952240582972969348060682493956382521524529112434277388921440089295947945882546125521594864145143117946260508182211430953,140.566429850557017554574979026820116967799789484482376275875081698164507092134932704098838145869101996695129183844382562577232335513638284429681478722063642081147569517029442682707,137.724857208321394986854562076660102801684195540189833751709305581952195690829182683365414321881945072559468664866945614155030210685195187048816355950613009110478670691209306998784,139.295038736974,183438203,36.3612734949158,5064.945,99,2016,GLI_2016_final_lock_bundle
2016-03-15,138.456245233103269664472660552664963750014399487350826969071616110369564218600345183185288463022359313231927347658320191149642531520327871870484705827586548677086778349059875432644,139.871058166076950905692795215071972367317358175310194029230359285502280129967139149754447650607769905122273117073929244580151216796474546372437584967059725493099823809856883153833,136.871262242668174740749207643041356114734289016542065618738660790271581087221787558228757095197632360797368729364387693787304229395414661785489092494237960176482945162228011342722,138.46874754549,208744599,36.3612734949158,5034.9,99,2016,GLI_2016_final_lock_bundle
2016-03-16,138.078222169584277546126110899278991783225476138075168510838922397555939542482028519212538840186122468215374355711182841252982951807186179097332660028165919714423675755252985082463,140.639557102284650074740523538318749198196267374229053407165603078580604696700722278029283330958044753610098148413433897087338830956276822492146833661218519524635659335945772614257,137.243364171438404436534026670881763764409875889825825022301610519180134001676691474827597410644004829896737509926900465902833335822057641792620532457479557505606000468327987125673,139.880964309767,228947306,36.3612734949158,5086.25,99,2016,GLI_2016_final_lock_bundle
2016-03-17,140.023973560387838901619434493778484652174478203261650945229486688240876827934925490675862829163401600772661783109669330962409245992967795489270937274145563116462652827512199744754,142.689490947379777825291742502345201887123768518022743727590598103221442969438308048952637640221402044414468934214090245088123154544546844387487832796474128979663865913783438500273,138.805154753794558592653315478534270439014297388842458743485781067146353058882425782528492275264543757684944488339271031516938530176574230138659436690823612325445240794028534045844,141.651254341248,245599275,36.3612734949158,5150.62,99,2016,GLI_2016_final_lock_bundle
2016-03-18,142.150686844171649050001989014494228661916683346168191866783442584570102551234112176818682468021411444896572725048894534694820014851663650325911393917129957204427180704183770464921,143.924725297886022566275411556513757622807882306594125071642109858700158423868276930911979570026409733144475051602720681863866855233556983788767750859409613332696126721361770991787,140.756307713786772723415056127789001349606328850436673983417828802571860559230299055813836840988770903938639801210615807428059770462267815921911041694130435728036257072472501223255,142.380464224497,365570941,36.3612734949158,5177.135,99,2016,GLI_2016_final_lock_bundle
2016-03-21,142.163337615850744091966645588262380840424733657056522810159736931970056948349792081314204050081405323480319822836750809711508274503511280187443161217359411800065218328337470991629,143.513287584100987462253934545378105473000316225058184712684521974078565939683334934639679533630610013834767020256832381967858941915249157389537243958187692621167899051295379749463,140.791812495671080747226603840898187992450115021169840896541528037685380762288207888858065066080047345122941766934374851624703095743616226185798844948976786731344483275578937626310,142.25629640621,175844253,36.3612734949158,5172.6201,99,2016,GLI_2016_final_lock_bundle
2016-03-22,141.819070245739234544229794819198868896045978401754189478270024017322178116475194907015101821069225770617746863650822037467238582908569866322854476325166573952158520940900608230010,143.120603317913322573504883282710478432114227639594503095861765475292838355331087310959400641079850647678172676293237241011651497320396067609578022258780803724272566039111544876338,140.666453850005456620329806175492747814716671803026439730746697441140568388789982226620473775116369693912031073328263609441939866136006228368450375267270971626828721330267010174639,141.929022390308,180229406,36.3612734949158,5160.72,99,2016,GLI_2016_final_lock_bundle
2016-03-23,141.683018905274173213933086019505851354198902011917103442732525232471318827348846271349847089728496241299073878422128185710376291462637994267564475992711072367752511037110053821819,142.345767969972623580220170583589581681760572857449756387708644237292411912669727605838542181246878389941303323992202153201294068737884532682199718364177751037986953945035320923162,139.672833535660532359022168973805070702394946108395141468417011803883210290016465395704628259646666968297894852341190882884591011004106817604919142396564573124002755367659353538326,140.317142652152,193387208,36.3612734949158,5102.11,99,2016,GLI_2016_final_lock_bundle
2016-03-24,139.642523816168609154631628693202346903553291996966103158377416612699840162151870928074412524977045376573191093089009056723030887413534447240630662637842275105774765977126187980762,141.052548688019394261304632366721836953232321839267366988540793194252096279252059417087614395253698941769706062680822759518635646079465488242517645464826973485190866557339016295753,138.292076065573021614124333585030539065498139571948865905692286163676877855044487987765807647727160030370620188162835032734964188573623663856163273043159649312228634924825524212863,140.519005768993,203240987,36.3612734949158,5109.45,99,2016,GLI_2016_final_lock_bundle
2016-03-28,140.824413114023068558209769115035261571206032618200946978313541593287201785399259773377489557394237922049231428686971110341619319774343463124214201001956926528828793795076274031297,142.025908435855199726972571696419652326504372745866932628598298650632230194015189945214983427889620498140044752190640834653045255181807993782048040808765640430056066905205920671603,139.515479310957703390470390306264426035438764124952272768006388588317680371143347070695062569159681305279960881796518406189207286173493557214470938252198816531049970595973880301636,140.84875219555,151178736,36.3612734949158,5121.44,99,2016,GLI_2016_final_lock_bundle
2016-03-29,140.446126033348534780520011779321201274438994869624209881321769653601822864450619085369488985412888684980634923366436658973994331126922217900742611235851120122217783844269911410585,143.100106236035697708036895195301704230792492035522220859701244382843000993660202403306011849636906293887752830752314352854305739120547063315499259928524267372775133417058765373523,139.457742059255186762852660277140609373349871427797637954380468849300923954811862064486120627987915068398695050951739778257459419858233930735215667037734074257691980462151788139810,142.688621748231,194337616,36.3612734949158,5188.34,99,2016,GLI_2016_final_lock_bundle
2016-03-30,143.350113981261427752345619879855847199443196023687374349625882841214786207675157913186457505736772042669707275773532127016612661824890761739962424881469483201196656285746538549812,144.341591906396279590441186409318724217463347582323461574525131616669055173919274590732922923456031503611532070532726290596023459042167554182671524939178452236986999007702227490876,141.747546348195776892783938628505189752912424416096354496943488118846004727910227270715399379226121811268833818838963517098515768806399860328475518600360222027645743508762323441374,142.850057238129,181727590,36.3612734949158,5194.21,99,2016,GLI_2016_final_lock_bundle
2016-03-31,142.761482232623891128761108636001080339695932065280443431286828567578869145033781242760398658601504121137609969922748624551921663495831083076490827324227097389254955785485622394512,144.188976239599682695309687290229081556260197994669743859342547827145531128407075988772704997313094293777670741054337208009737646646592511207854302613547703309890926487163532609661,141.490212126903765801701200759346595627369045847326268781454428864783039219853780093856739884349387183042671877705976177116918748175798581407645008571901332129669791483339194757840,142.87343375711,223759427,36.3612734949158,5195.06,99,2016,GLI_2016_final_lock_bundle
2016-04-01,141.876081450264011608653703721920442650695056500830858035308478632441610359523288847127103652091932929355893032718758636353831574654560723563731001631247078254659765842974151647875,144.161991486160362263272668758945720163080422099438664656175094055628316021374374698836430903439731889458389978348375128498148141822103254514777579685266858726381895373842470959101,140.702503192451707356483621800040475203811708740927885531309170335254679234997141675100363789638590892018139128520859506123341744370760119189164774385076241785882571700569953113442,143.517800627354,250002000,36.3612734949158,5218.49,99,2016,GLI_2016_final_lock_bundle
2016-04-04,143.483973429299752598303406566887548085117801827660297102965617596724102443366420640975722586362349733806310676016835459269730881181022599389995377907174084547826810319447724212028,144.542115686208873420558912884192728422611839209818740614532118657296318229267353387423052663222488187889122597558797744267907434303886385538389329552890358180463760683770161462261,141.501905886751298463444107689128174575983029449703210156491935329977820980463548325084729840234990214347765824202689463101761652223263758686381476762998983084529188170440820740125,142.509310096758,221567371,36.3612734949158,5181.82,99,2016,GLI_2016_final_lock_bundle
2016-04-05,141.494906681950740931897612360742916244792392509898573326889288586346419385742979146233545823835916904218070599876693387647522425788456873414889399729522143554868519174986061068226,142.794918905301760860997764904177100296715878593431631869129256508274578610107525870058117822208550606228704090691102371260228349151776902774251405938376965759240972935481287656181,139.917778201893010373634588000379936426361185418296901479638910515683125038066561236325730193078283615331806504441324659046405039458360348726900219405057584011714929858888497026612,140.991211452394,233432781,36.3612734949158,5126.62,99,2016,GLI_2016_final_lock_bundle
2016-04-06,140.955734147118008491940673606350029867611892687227040736084222146685797521315636311744498116551703760435458132642300227410351367814433353777945705264636332242501463552626283592467,142.479055380840608164267673958910424519149264129603675423737042834579593951228621614884763538724712564965145778593145098933987235403077340023206992795397801256063308705237649999227,139.607866064146359247932636894258918420384566372047426016274251872722267314737877689613657721573854078241395722968693715711509185436545697460142193177773461057529677301007963467885,141.786838151334,216739463,36.3612734949158,5155.55,99,2016,GLI_2016_final_lock_bundle
2016-04-07,140.981860844801818531112267170067104188362796784729614363284671680869811332649784523566206625703450890585597476884721727141303293602514065007483910301190350133179795755699060363800,142.042967794353375903075876420181443064569410442373086755916655330689434159457897456576042152338913913752814684015455630740528917883225325545924407739475595480148455816328071651874,139.051084135074738841574044077920723951017957187659158800736082447021620141471318960356778479121363368737589337714908464655676529481355778454489748518250241686845425773777134448249,140.091352980589,222313724,36.3612734949158,5093.9,99,2016,GLI_2016_final_lock_bundle
2016-04-08,140.916956627397827275907045264412056402076340289881115668344607574896892811861795281567014960863321177791567105924600948862306930592124087637262685157750895162652570493328793858174,142.280253212896442237783780912550829632399726814217513340638211731678561700711614058257832696508676270526922328356100577770690197566973090270614547797778823228330192919603774791932,139.681100572843430567206359526703336534834653236510166344560648782805015081265986398308423604752998744427507364845687622694195378258735303705549862853394191837621604483705329009339,140.773259790137,166560513,36.3612734949158,5118.695,99,2016,GLI_2016_final_lock_bundle
2016-04-11,141.194724659671522756613625097569120969348362477798280209014736962902928184481521734257766103855337586710798436648679024171395259153731449383625175695681481515546582501334611802122,142.676325661478934694850310998473635726164532129463664529038543251202072490606292349929397042859652328879708912573983858219615127945399581054277445755472711639485739148203194670211,140.069775061695547884720608164493922800308960639162729481453149577657232029640680739223810437067384260458809151913358521124346686952545911952289952813336765503924574676270712096184,140.550082788343,180618791,36.3612734949158,5110.58,99,2016,GLI_2016_final_lock_bundle
2016-04-12,140.722794010926565300589728885630430397338042470546200080939161562960958592894335938976212777061916189517899979238815908756495776840703223131431392991359983259295701699966894904904,142.564937961395347101451939622884824191613393935583714290075531050737318509159440600018270204386897762894466983014443898260110049983096755841735315625030313960284672709190984000824,139.886258403771521230587679175773474448453173643404586075286873451337547954729648325200614274826896893368569975561072784476253458252340029631980496465694889375392365082107750229113,141.705432861708,176924427,36.3612734949158,5152.59,99,2016,GLI_2016_final_lock_bundle
2016-04-13,142.511235221850951455672601989337107322002561902748687424986775466104556646641344586098006829838880267058491090906889727181552338944796540243925575651473439502255641874517077473054,144.567761102619560643219450776999225058506805600262056306494665173745363365129556763763834962995124186694390953880964111109078666722186662613699199233507854688945386767312650240437,141.448068388450428429041674467725495954612534858891591069536566900379267888813307757229807127060821601735226055477463854814065347041425021525387802889779882639485079622298433574272,143.859647840206,211141510,36.3612734949158,5230.92,99,2016,GLI_2016_final_lock_bundle
2016-04-14,143.775073131760024476667686462252264565568358566904108012150855823388528624890043927195715313039702302698364450145321798019229400946021888871636373948779610290949130768474572005897,144.927781237031453877895164931941420188098632997048212516055888456222835079657311738199874662893342564949521298436765192031612290787997257471907147591857131332200637747073436079692,142.415097171013553251191959754894994960268616543190624240580278407319240028144831498925816699064992762301535739033059480953644377209068580747612352416028537449570482950101333120209,143.651852502446,180400768,36.3612734949158,5223.36429689275,99,2016,GLI_2016_final_lock_bundle
2016-04-15,143.563453639993442776322305151478752905921963253687702813115140718117037304511643165182267232208456149424860841436312110741404533959225848664390042878434713129685564189437626420096,144.814157825439560724299158956423288748845589378405042538394231909223530189966373762784382056496133317542842414830473949309863848775296876770373963411263230501966453856961248749980,142.453420965144735177413103052867598230336719172464571341722791244250205242234348406212116695166456249162045901994870277987439561690372044299993770780058853807746178761570139232323,143.956729148442,184957630,36.3612734949158,5234.45,99,2016,GLI_2016_final_lock_bundle
2016-04-18,143.507831229553126502494309110597613320119285306169226178330238618728978213189971771244493251298287244759201077206625618234573823940138406749600001980027358779577813673306286158482,145.254392719179716944260863605011278902005408149238114449219068784340559180726832105774605495931798133044389880019584215827742393844137716430156522924704542976300949343815179813596,142.550169501757235531941259892657383233462619724679627934489592735098565438963190505546420236582173332483282953690043534727982487721834290651985824988578200689448604927033003867976,144.433197608833,197954329,36.3612734949158,5251.775,99,2016,GLI_2016_final_lock_bundle
2016-04-19,145.085508279133853642367124245324805149901676966499930721440164394564860438891144218880327512423591758931887026365451001332425342423882839016916429922101911452577602027805453166795,146.772123023769546656381102369691834941655071084653801939591327129081720158343250856514947886160951155362917626921696565978197492239736943151649237909613329777884944486273619303544,143.802902458740662658559377696259393729192758077976156032671783675705790315592995334248954035326333044816236951503797139681571994466888959312648670262078023851172594885406615772215,145.476058911355,223154282,36.3612734949158,5289.69476503828,99,2016,GLI_2016_final_lock_bundle
2016-04-20,145.348525835845132735920369341738438886285612933376860776778751590240603889605276842009704322378745582600070877359542436121534237620393146321170594713248850803894418254002022269297,146.986834791342235729068790588254054003603621346351401351471361275373116263275322238252859689408985888046334957217743657671573365116978460694665765484364008451893289484789796000918,143.864094879169560196638158945443638757878613579714320158835568466862190544542416787645310482091511111486501175296285188565834283986406985075582965858477946736867551594406670212370,145.423124433179,242710450,36.3612734949158,5287.77,99,2016,GLI_2016_final_lock_bundle
2016-04-21,145.479833118046554874893815099598619248838446210772690022114063485989629091936740670791543561268236817233586981660007120821986837278489310284781289394330070192361467836708309316377,146.761996681611477208812531618977665159533156758222411423245513778775235723084590353066337851809834848225862120460382890407968760813952095867332458688739042279838934650051712615285,143.088552735302046552820067346756922207479381707773977511504498225673838675616543809846748960484644220860307000735218277025913208569417898275995049469728116935013062513363109034958,144.006782400846,277714699,36.3612734949158,5236.27,99,2016,GLI_2016_final_lock_bundle
2016-04-22,144.098638369545178256708791986968191315415387700484002963944614532526953688964539098044338564827137479970115248456962321361073556300605647790183675346102821239048625833844104042847,145.926541894686931806746738358651320811496193753219588095013202158408069024694041712685047922637619407039585249654984150274491085050295820211377195276691393557097343774909157546982,143.043290294198873329168900307635279136856394377595308379245024706347470327517868939303414366419438508438097176783452693597280914398867125074338230681138008888193694997766081655739,144.686901594236,260305183,36.3612734949158,5261,99,2016,GLI_2016_final_lock_bundle
2016-04-25,144.391257383603850695430639900599423707825513592512827588589649315387908375906999070447473867326705337651675903972083118347735125127109613561011571755507821614645946508259203881770,145.523307942992414780075346789623830918567950629016972537775611510871828073996763295262866520496744041803418850479396496374290841789855613770732862575155955962450212622621409863874,142.786206339168886102671911387350185407438103416496036790079675021506688530706833076894836500419841668511268149368998022718369854320551671913706455037766110108960030154498702728646,144.145116389635,199442486,36.3612734949158,5241.3,99,2016,GLI_2016_final_lock_bundle
2016-04-26,144.345778372791442026352052579655500575725675978642574302585319251964043670472805273437386394888079829328141011610065183766484506187793579748280526900477767660416783249985185309659,146.117375960310450820970734631275990558867130610348539955202368644655129468865076847243071334245601660953021621038768533959069334255319026702763843690264353768689313204599519978501,143.057766804071431811451229784088635616504531828170547456663545052078385394299453004157037992331877217744858887819459231668779656763337063909351918438021119063683249343027149764201,145.224616795107,230790133,37.7998931664936,5489.475,100,2016,GLI_2016_final_lock_bundle
2016-04-27,145.199352173437029014252624104322975290551544184662835504228007489155162748836246583035499489448839503421364056590445409664334714955677829618601240659926007675803295221705428813660,147.086465972563593472351524747747147836066241431982932478671472246470733882368403034434728493703357521693267071581654199151111312093252053620123471920743551189853671956610530160095,143.769877233865068553917938926742682671257151135448462293665696309334553538344052376242458709892077645265090601190117429213174354423527979413880933648597190089504191774144040472082,145.960994537694,215745419,37.7998931664936,5517.31,100,2016,GLI_2016_final_lock_bundle
2016-04-28,144.912843419100769224865376443868609905988813506859950093357730222583841901701014337658363193558340014268695443141956205212020053916872673454016598804032117375596757972683774972569,146.974079403467640329850142114901287651223535852660987986431668750550175253496070515716185598317849245443825326933436651465525881926684819580079454795337205983282687120350462464516,143.506281250772921816109729842816038750218778945659309293097131843172237809128684758500570657491262982673328135293398179029635902406163211074412956689086896467930263565217125616683,144.524879367715,280079644,37.7998931664936,5463.025,100,2016,GLI_2016_final_lock_bundle
2016-04-29,143.452654115080462974470309471874168609778099666870723292891134489790767680495070240297399080997952993357923354573073848993500373538510974309598422611604854677035883867275983182156,144.656186617133300558328435219694638762767098089070248891910186335444446902033464361171636068833160268737251385366820026323641002509775474352227560098912594803262697221484245838608,141.152200523399946844750555511065571295740260400090005044500383536084902242884516099928709593567087515630765357128857611748552630362767899407373096617722875590348751532463626334990,142.878578418506,279625247,37.7998931664936,5400.795,100,2016,GLI_2016_final_lock_bundle
2016-05-02,143.285590191214169863921691216008667309146598602749216006334016075861031169374575237517662291658585950957904936810137494640730650276815529744276945888927566063407888135169917967182,144.861668776246764598912533259670768181213607952390078009425775568461759741350462508650292615108239630657546946737511708529529980541686909846136239243887051157101605009040322316966,141.910964467689035159500818051737199351894658167032153794758503653885887879401789252737574174361060240133467594823998566726395554370542507325421370964309989745647118400153326569793,144.043131974414,243572140,37.7998931664936,5444.815,100,2016,GLI_2016_final_lock_bundle
2016-05-03,143.036250660335574946160639109319939513811050167876097897147595289528124561183817122447569508783089445054032802975179959228233210613538803546182415328618084057623976875902178972155,144.267838849714603575495747518196445979474285857682190796820625877180801634941413323913861518433798368013648822637745519101872924372045446762783540282926789172405867240024369965446,140.962612472037129420594893988171923086948926186927573128425400849287924734575200369258463768689213926646974693351890022412173583785449768618626523718409547102067411370905976854933,142.398815157797,253028457,37.7998931664936,5382.66,100,2016,GLI_2016_final_lock_bundle
2016-05-04,141.636437422460361259748899198309124219912474243765200029752843277263827506933609801265795731008368512571850301673271525221804198978315108378322543709394038143590321034409555757881,143.663681077721118102591752073857189672892740873030120963095642953770775496958946754677742146132156252895510304563985552976184745734711138403045151666930954974572662278316210992950,140.147840469275917739887863232369627451991575607346174431254315262546286477681923536117334923331525996880738347215350633772066437357562874719377373941822302350956769144842395736577,142.054369739852,245215996,37.7998931664936,5369.64,100,2016,GLI_2016_final_lock_bundle
2016-05-05,142.541408153397889445650895196755665828721813465956686108195964622875105611142373244831834998164317463798889428318043733017629280920346455852671469674468586368932233975517978566069,143.724848006070616284984754864101393555750229819072332733727544222515649534620863943785442114583872360467226422183623402201923659496967438642635894699713472792734755789799105077771,140.629151426067431305398126899765732649062366780246439592735391738356264184949081556838311550468804026531692296807375497392851003236269007628723244043743819472677714147068769001108,141.662569690716,243899117,37.7998931664936,5354.83,100,2016,GLI_2016_final_lock_bundle
2016-05-06,141.174605348627090741442590986449454588098413071988803073001424016859786092689561798446920835307595744110473466640989561384783294561877306598000805615907247941346951012600942465325,143.186534315331485999627715945449446443266864370576498463394716366920547925690611396154947381812341442117012047434817949860503419496591905053864200005115237496263433719034981706337,139.957459051484055673539452302470587526091224349920200291945962404519656016139151481495848914186681142747371916948975464249701940833425770376015169072671206939191842166033885523042,142.363100771144,240758403,37.7998931664936,5381.31,100,2016,GLI_2016_final_lock_bundle
2016-05-09,142.112974352491588228189543831936397906254397498027954031106739241090764331817870318558799751135173778725649457759624032948106752299001376692075556792602309188258112933078947766988,143.639446289761088636919122777073699902530248703740449278734495584111398930355798611825623959942429537787496396188029335512168664415777167046475103874622693212082023849564925086643,140.844790870587706818261661514288040479229441757012837184062149285355672992908125800005682928120311498801948055216367175508815527068681663344789559496961438677294240382791939650214,142.21182848786,209817401,37.7998931664936,5375.59192385283,100,2016,GLI_2016_final_lock_bundle
2016-05-10,142.686625715161333473871228836859119204076254869455668192883703689515187148850622256547001287595558455517309651304049189427731208713131404966334076999721724671054635489948849867518,144.437353798044127265204862801027363066835123774474606337171308349108288389309354332502749494515678014964689899833196158845725328122612995864961406308272525876068724513113581511883,141.753576019350225463028365331222080185604753803042775771385217187404785512243089325019190385528903144362568640270823133562026693927776887311028166096368700344767232963194521695676,143.708105731235,218628673,37.7998931664936,5432.15104379987,100,2016,GLI_2016_final_lock_bundle
2016-05-11,143.178711497495352154055246574470128762766608091283259957723198578969968647064837671975572591625267488428588009192672567424432937634596803081968875054538035444168218729424293824078,144.225563686765654065769813111252644122044122468866107407171598601967860887950231934941436588633582459788332611761236082611912794463339776219432489770071434361405061014484097441199,141.324894096843570329624090178448351149181602262964553510002920212683612709632264275657331744151193007927004762034761314051583788420280167572676512397054293660826004268104663041980,141.987702884766,249495721,37.7998931664936,5367.12,100,2016,GLI_2016_final_lock_bundle
2016-05-12,142.373127254507982341083605482601832291479861469323961749599768497938234470972464532735552427953698923995579374466737402121344884922548676729300520403656456808536027938024215542033,143.635689023923349357801500691071799185806380327003222902986953092149002291011270115534083598922211206113333080965312979880487144579222103757934625523091709069350493317300837487202,140.322052674521493773257194783933010459097620456946383914085458791161690807110007307093416571727108822067179783346894553996633717579731362699022412347411726472214378422333845355153,141.752120208361,239481859,37.7998931664936,5358.215,100,2016,GLI_2016_final_lock_bundle
2016-05-13,141.443256901563265344002067019656840151797834943676480460447481499760890703352259954607548016645251972958549806345441029746954028936603992181687645711033356365466346125122427060371,142.775506698624567480174632022974162541141292953930796244460998405292002173357355983783068268960849832430474137565775943592716687262888944091124101808172320572200586059337906191190,139.569942083235470819206467479031384721992208936954344345215426253334656464445575030362763437578889689690798107827874966591807983748794163965537256478144693024140802131792038305248,140.348280261876,237348649,37.7998931664936,5305.15,100,2016,GLI_2016_final_lock_bundle
2016-05-16,140.489836120626903384800390800376013081267617039356748329847211109030133299519673203389526460938541207592383809118102187173237281112248159364096608794576345864241565504360303071314,142.576649042179963711296907476347015199118965501938500336666352477431800591696404140782503472859412056831329992779272595142131758241854597207033295952744660863513860530093794457216,139.799937345380733527291156734242529923344436979085116653081378352275500493284034721245513492189990454118920530492139032363239779576299367702851529061961065894273274250411851331474,141.65489771136,222554152,37.7998931664936,5354.54,100,2016,GLI_2016_final_lock_bundle
2016-05-17,141.272753774170488848335319305819164134265311658297151975751288444389387087820887269579951543605252524910706181589637020530391706627877897786132580776214275243511693097037644370556,142.575117243378320137781006901483666880939026991205769173393775203349018707637342224701837081321426431479659381252697801061654682174928114421921471806345463508667628682792707829585,138.874805197946823111248510985071701431955539410351431514071029303412675680572200040594939126446798223926648554927024427169726798765657200591286761251798741516213314400021897353215,139.924866366775,265109690,37.7998931664936,5289.145,100,2016,GLI_2016_final_lock_bundle
2016-05-18,139.495367798393345502893822772974437487574454105432887546843029262832448312107113205409421048462915377184659024224440378293814573297891450623158641653511410204175251872541736687820,141.425243623139410958292293781743407475252001723348352490667863524368732935809154964501219011448520301247800896477911634886510695304329112790852355763148435909928887126391173602885,138.044821370695962780526776919820567064096251157567678783439675760497734737026751683856957368863273835495397601854679055198590304353189182391121095042402391203813017139197644015375,139.6575375689,259014400,37.7998931664936,5279.04,100,2016,GLI_2016_final_lock_bundle
2016-05-19,138.927694163654008994000456248817573041592115645469656079963857794119402559393536855708989233390947169387516476802264670904609883109358112879943181252176876740697756860977462245493,140.325044770690368514180345980012778039931079649641621928517830864815508211246859933702717119915479573543769292527708819641596839073587655764468070748585421022575866720989466200401,137.263411787097480495082536912046976756797048887004385473436304349853194507648002467135463490273239552181890125849013862101266414930237765995024522517319960609685784196140949932355,138.939546121664,236712434,37.7998931664936,5251.9,100,2016,GLI_2016_final_lock_bundle
2016-05-20,139.484283110980223183004859655503842258506009224661136013082330288402555369530286959478224318873503465822045140784148387624809202770760925634525969472333878010211093669474626688281,140.992599543221842683275315436153032017823742211049671326063818278714732473739563691627237636669800832911163215346190426767544277491346075531664151505966469926944527133218834172169,138.388989010077859727055334620855671199098479502197992813176700361561439358633484491594198069563641999867534395688756985051634141758212010170636008505479014300177494806981814752870,139.831612134959,220919886,37.7998931664936,5285.62,100,2016,GLI_2016_final_lock_bundle
2016-05-23,139.790606728060278891821814159542081297607496753196007157271192877719334324415898180569696710080664615386976301536274783702167640321224765356191151300149260525511780622491492284149,141.113673959486510008344118785594383152321701259593819463078651038561625173016659150168323442490570650434167270126238933917353295998423785944495386599945214172520580670586222296018,138.667164399454903148612487795565238821186064039942545026765601832039540292273885388889027691598644978335040324983912789072138846036917189777969058589206343702404519879179097915539,139.621690906741,186267829,37.7998931664936,5277.685,100,2016,GLI_2016_final_lock_bundle
2016-05-24,140.155139024784558858793996685666073202372357688877647117345068875170993006324433694140759219058920830472493345169008215320823563387560578461828722427460727643755112210491890205789,142.381258605795035316593695165032647062192245667533838647615997988608756814950838221385665304173286195272056459101421285190224694515855670160954645471130675538703005826137677272971,139.223503163135894924181584672318247325700029561807079444965109346397943226457082096368543695721592517595363863718868854862430950070335574282463600772739627475362341687063341477186,141.434793442199,241652540,37.7998931664936,5346.22008214022,100,2016,GLI_2016_final_lock_bundle
2016-05-25,141.830559583491930649907604107412243859583116696656056723589803661225407837778838094065113938337353124148686449700750679852535471698396082476633518580816342808509964485271568810393,143.583040726976202033670174915228764423588928877781593482134525815268501228905919490169705051056128521619925230286255484342569273729478767767772618583327014990094953365215263238793,140.824133458623363129449737555358878273890909273688063290292622409574975293956199648453345574556733884087475363919509289344570054300970936802277859263153761069751783846509152842651,142.390084974393,229180296,37.7998931664936,5382.33,100,2016,GLI_2016_final_lock_bundle
2016-05-26,142.575273328475545487870135499080508198007055212677256844155560702034308369597254575181536510210632947653977810637656566562721822237243317518420118025603094630253281507131838972777,143.706821500096149581470818185713652293012190817263570215578283408251857049962512144316426717108394373826450526774995806875288195350937033565656651682399939530283258416123857455608,141.156182016134254503803751093832455739594200625761004103762878036446952094573805718097313669469728309568888004999415952072383915003181130936702970515735330471474302390605869902844,142.309396915658,197093303,37.7998931664936,5379.28,100,2016,GLI_2016_final_lock_bundle
2016-05-27,142.932414549498003736722195617317473670324714033513935914838281668397343537838058005841590757905386795396582023180849513657007267533685738267924201984263158747906597319985486425723,144.349333898028752137344943096684056275977379301309995812935610191262279262537980765572707986476146521971240802970765611598597344409090607184804255493952700011400475270707613655650,142.003837851003171420887841632759861260240412936672513456237064311865875104088991383384315511458329444516191640978957146876206775793031465825189937481758390821029868576606327249496,143.468130349297,172165064,37.7998931664936,5423.08,100,2016,GLI_2016_final_lock_bundle
2016-05-31,143.640485333775375793591164207056092539100196691881310141819446467003750716999763190444169439195624999741118038167520468921753668866975717553732008497906712856380808071993121599175,144.653165444573447171857505415362557676467297598893318044283761937163077512911093102734064072367501938719087887779991039845358393168013407636948679041417429704096332384275978626323,142.195592361209697700723572812621711854170744748839307351601442298405715236975887990503869819532158459145390236063130025077045981501385127579620003760586807531078574789712134909789,143.356092995611,277669627,37.7998931664936,5418.845,100,2016,GLI_2016_final_lock_bundle
2016-06-01,142.746699738901061766267491358024923531755542045404876805052823910645915239772854553724643164307125177817705026162114968319494854406105104806823107206539349674807813106307414357064,144.399214991387802576845277125301734806785381264782877714858755576196797504133698872263093269628500123103003278452079569609121511781177969633651280309251594884239187184509608653578,141.580236124684183596796991195406835323804025644535609557120863718861367262002118990842751898430590862346001275741965777446180777183325787614008051485976139644482141695148398792151,143.867073275764,248653240,37.7998931664936,5438.16,100,2016,GLI_2016_final_lock_bundle
2016-06-02,143.470775859419338366174222921676931693100020295340054559301823743930330128383199067177756502880404447494893545877608487676719177383581164326814127728804400149268457540547988789995,144.892774587385216803595731543178011396559705651699781031342002393502997225337896622180448366489749107199914773449233564636087371541107896722972159899081259267753071469763875255989,142.435616849110694111512530971330455180698414340137695157466467895314965066821441323938606831207039916429064467722856044506207858006403123210563610998309079231836118848441448310320,144.354640791334,226048054,37.7998931664936,5456.59,100,2016,GLI_2016_final_lock_bundle
2016-06-03,144.126068805561580576811485367870731267833949069267513991137547203245831171047756228834914785045852689172686830355798836294953820886278078270972146603274030756995392361483984685460,145.020306766519923306072281660906393731371547656140669317703567544119484855059990152236251663189586544321124235045228039668626068720026238300606816291096087789369255569899917728532,142.539072119519016949641857441054355470055763441201374404049102745396932926476305319499835956078555890701578095892698350592670669617084011350007298906809730353712468931622046726061,144.094058044272,231575272,37.7998931664936,5446.74,100,2016,GLI_2016_final_lock_bundle
