Date,Ticker,Open,High,Low,Close,Volume,CoverageClass,OHLVSource,OHLVSourcePath,CloseSource,CloseSourcePath,RawCandidateOpen,RawCandidateHigh,RawCandidateLow,RawCandidateClose,RawCandidateVolume,PriceScaleFactor,VolumeScaleFactor,ScaleControlID,ScaleNote,CloseResidual,ControlID,RosterCount,CandidateCount,ExactCandidateCount,Complete
2026-01-22,CARS,12.08,12.59,12.08,12.3,787488,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CARS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CARS_2026.json,12.08,12.59,12.08,12.3,787488,1,1,,,0,,86,1,1,true
2026-01-22,CAT,649.11,655.78,640.9,648.41,1565707,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CAT_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CAT_2026.json,649.11,655.78,640.9,648.41,1565707,1,1,,,0,,86,1,1,true
2026-01-22,CF,91.58,92.9,88.78,89.23,2350991,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CF_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CF_2026.json,91.58,92.9,88.78,89.23,2350991,1,1,,,0,,86,1,1,true
2026-01-22,CME,279.05,282.76,278.14,281.39,1941519,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CME_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CME_2026.json,279.05,282.76,278.14,281.39,1941519,1,1,,,0,,86,1,1,true
2026-01-22,CMI,585.09,587.55,579.36,583.07,630900,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CMI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CMI_2026.json,585.09,587.55,579.36,583.07,630900,1,1,,,0,,86,1,1,true
2026-01-22,CTS,50.62,51.27,50.11,51.07,346993,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CTS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CTS_2026.json,50.62,51.27,50.11,51.07,346993,1,1,,,0,,86,1,1,true
2026-01-22,DE,529.26,532.61,521.16,522.38,1159303,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DE_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DE_2026.json,529.26,532.61,521.16,522.38,1159303,1,1,,,0,,86,1,1,true
2026-01-22,DOW,28.61,29.09,28.27,28.33,11409365,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DOW_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DOW_2026.json,28.61,29.09,28.27,28.33,11409365,1,1,,,0,,86,1,1,true
2026-01-22,DPZ,399.52,408,397,405.33,647787,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DPZ_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DPZ_2026.json,399.52,408,397,405.33,647787,1,1,,,0,,86,1,1,true
2026-01-22,ELV,368.66,372.95,364.89,372.24,1482737,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ELV_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ELV_2026.json,368.66,372.95,364.89,372.24,1482737,1,1,,,0,,86,1,1,true
2026-01-22,EXC,44.92,44.98,44.25,44.6,8509845,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_EXC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_EXC_2026.json,44.92,44.98,44.25,44.6,8509845,1,1,,,0,,86,1,1,true
2026-01-22,F,13.78,13.84,13.7,13.71,38170250,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_F_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_F_2026.json,13.78,13.84,13.7,13.71,38170250,1,1,,,0,,86,1,1,true
2026-01-22,FISV,66.03,67.55,65.99,67.4,7179849,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FISV_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FISV_2026.json,66.03,67.55,65.99,67.4,7179849,1,1,,,0,,86,1,1,true
2026-01-22,FITB,53,53.33,50.62,50.89,12388001,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FITB_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FITB_2026.json,53,53.33,50.62,50.89,12388001,1,1,,,0,,86,1,1,true
2026-01-22,FSS,115.86,116.57,114.28,114.75,202405,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FSS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FSS_2026.json,115.86,116.57,114.28,114.75,202405,1,1,,,0,,86,1,1,true
2026-01-22,FUN,17.72,18.62,17.72,18.36,4050011,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FUN_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FUN_2026.json,17.72,18.62,17.72,18.36,4050011,1,1,,,0,,86,1,1,true
2026-01-22,GLDD,16.34,16.72,15.7,15.75,2051162,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GLDD_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GLDD_2026.json,16.34,16.72,15.7,15.75,2051162,1,1,,,0,,86,1,1,true
2026-01-22,GM,81.21,82.28,80.76,81.14,6789311,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GM_2026.json,81.21,82.28,80.76,81.14,6789311,1,1,,,0,,86,1,1,true
2026-01-22,GT,9.6,9.68,9.47,9.55,5610677,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GT_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GT_2026.json,9.6,9.68,9.47,9.55,5610677,1,1,,,0,,86,1,1,true
2026-01-22,H,164.04,166.37,163.31,165.44,763561,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_H_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_H_2026.json,164.04,166.37,163.31,165.44,763561,1,1,,,0,,86,1,1,true
2026-01-22,HOG,20.62,21,20.62,20.78,2550326,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HOG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HOG_2026.json,20.62,21,20.62,20.78,2550326,1,1,,,0,,86,1,1,true
2026-01-22,HURC,16.5,17,16.5,16.68,18536,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HURC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HURC_2026.json,16.5,17,16.5,16.68,18536,1,1,,,0,,86,1,1,true
2026-01-22,INGR,115.33,116.75,115.11,115.92,402135,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_INGR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_INGR_2026.json,115.33,116.75,115.11,115.92,402135,1,1,,,0,,86,1,1,true
2026-01-22,ITW,261.07,262.61,259.37,259.69,1282074,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ITW_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ITW_2026.json,261.07,262.61,259.37,259.69,1282074,1,1,,,0,,86,1,1,true
2026-01-22,JLL,357.15,360.46,354.8,356.36,485226,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_JLL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_JLL_2026.json,357.15,360.46,354.8,356.36,485226,1,1,,,0,,86,1,1,true
2026-01-22,KELYA,10.12,10.51,10.12,10.37,279064,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KELYA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KELYA_2026.json,10.12,10.51,10.12,10.37,279064,1,1,,,0,,86,1,1,true
2026-01-22,KR,64.04,64.22,61.86,62.65,6733434,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KR_2026.json,64.04,64.22,61.86,62.65,6733434,1,1,,,0,,86,1,1,true
2026-01-22,KSS,18.2,18.43,17.71,17.75,4184870,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KSS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KSS_2026.json,18.2,18.43,17.71,17.75,4184870,1,1,,,0,,86,1,1,true
2026-01-22,LKFN,61.2,62.5,60.63,60.85,131576,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LKFN_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LKFN_2026.json,61.2,62.5,60.63,60.85,131576,1,1,,,0,,86,1,1,true
2026-01-22,LLY,1078.52,1095.48,1071.74,1087.38,2478217,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LLY_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LLY_2026.json,1078.52,1095.48,1071.74,1087.38,2478217,1,1,,,0,,86,1,1,true
2026-01-22,LZB,39.65,39.98,38.56,38.81,437707,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LZB_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LZB_2026.json,39.65,39.98,38.56,38.81,437707,1,1,,,0,,86,1,1,true
2026-01-22,M,21.28,21.41,20.19,20.54,7733358,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_M_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_M_2026.json,21.28,21.41,20.19,20.54,7733358,1,1,,,0,,86,1,1,true
2026-01-22,MAS,70.57,70.96,69.31,69.9,2050906,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MAS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MAS_2026.json,70.57,70.96,69.31,69.9,2050906,1,1,,,0,,86,1,1,true
2026-01-22,MCD,306.15,307.63,304.95,306.03,2809356,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MCD_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MCD_2026.json,306.15,307.63,304.95,306.03,2809356,1,1,,,0,,86,1,1,true
2026-01-22,MOD,146.75,150.75,143.05,147.52,1246474,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MOD_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MOD_2026.json,146.75,150.75,143.05,147.52,1246474,1,1,,,0,,86,1,1,true
2026-01-22,MPC,176.48,177.95,174.31,175.76,1877473,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MPC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MPC_2026.json,176.48,177.95,174.31,175.76,1877473,1,1,,,0,,86,1,1,true
2026-01-22,MRTN,12.86,13.08,12.77,12.95,625623,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MRTN_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MRTN_2026.json,12.86,13.08,12.77,12.95,625623,1,1,,,0,,86,1,1,true
2026-01-22,MSI,396.56,399.06,394.84,397.49,713572,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MSI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MSI_2026.json,396.56,399.06,394.84,397.49,713572,1,1,,,0,,86,1,1,true
2026-01-22,NI,43.91,44.03,43.27,43.52,3740834,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NI_2026.json,43.91,44.03,43.27,43.52,3740834,1,1,,,0,,86,1,1,true
2026-01-22,NPK,121.49,123.75,119.07,122.31,104030,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NPK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NPK_2026.json,121.49,123.75,119.07,122.31,104030,1,1,,,0,,86,1,1,true
2026-01-22,NTRS,150,157.6,150,153.12,2384771,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NTRS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NTRS_2026.json,150,157.6,150,153.12,2384771,1,1,,,0,,86,1,1,true
2026-01-22,OI,15.32,15.56,15.28,15.4,1041087,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OI_2026.json,15.32,15.56,15.28,15.4,1041087,1,1,,,0,,86,1,1,true
2026-01-22,OSK,155.79,158.53,155.06,156.6,914097,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OSK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OSK_2026.json,155.79,158.53,155.06,156.6,914097,1,1,,,0,,86,1,1,true
2026-01-22,PAG,168.2,169.43,162.8,163.31,311320,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PAG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PAG_2026.json,168.2,169.43,162.8,163.31,311320,1,1,,,0,,86,1,1,true
2026-01-22,PATK,133.21,135.17,127.74,128.78,571865,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PATK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PATK_2026.json,133.21,135.17,127.74,128.78,571865,1,1,,,0,,86,1,1,true
2026-01-22,PG,148.08,150.91,147.5,149.93,18501854,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PG_2026.json,148.08,150.91,147.5,149.93,18501854,1,1,,,0,,86,1,1,true
2026-01-22,PH,952.55,954.3,938.67,939.27,578284,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PH_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PH_2026.json,952.55,954.3,938.67,939.27,578284,1,1,,,0,,86,1,1,true
2026-01-22,PHM,130.58,131.8,126.79,127.77,1620281,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PHM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PHM_2026.json,130.58,131.8,126.79,127.77,1620281,1,1,,,0,,86,1,1,true
2026-01-22,PKG,221.03,222.69,217.63,218.76,760266,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PKG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PKG_2026.json,221.03,222.69,217.63,218.76,760266,1,1,,,0,,86,1,1,true
2026-01-22,RAIL,11.49,11.76,11.28,11.29,96793,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RAIL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RAIL_2026.json,11.49,11.76,11.28,11.29,96793,1,1,,,0,,86,1,1,true
2026-01-22,REX,34.96,35.18,34.56,34.56,149968,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_REX_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_REX_2026.json,34.96,35.18,34.56,34.56,149968,1,1,,,0,,86,1,1,true
2026-01-22,RKT,21.31,21.77,21.255,21.5,23505447,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RKT_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RKT_2026.json,21.31,21.77,21.255,21.5,23505447,1,1,,,0,,86,1,1,true
2026-01-22,SCL,53.28,54.75,53.28,54.7,158118,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SCL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SCL_2026.json,53.28,54.75,53.28,54.7,158118,1,1,,,0,,86,1,1,true
2026-01-22,SCVL,19.94,20.18,19.15,19.33,360900,EXACT_RAW_OHLCV,EXCEL:SCVL,/home/torrey/GLI/GLI_ADVFN_Tier1collections.xlsx::SCVL,TIER1_SCVL_SHOE_RAW,/home/torrey/GLI/GLI_ADVFN_Tier1collections.xlsx,19.94,20.18,19.15,19.33,360900,1,1,,,0,,86,1,1,true
2026-01-22,SGA,11.36,11.47,11.2,11.3,5002,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SGA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SGA_2026.json,11.36,11.47,11.2,11.3,5002,1,1,,,0,,86,1,1,true
2026-01-22,SJM,101.45,102.79,100.67,102.08,1146414,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SJM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SJM_2026.json,101.45,102.79,100.67,102.08,1146414,1,1,,,0,,86,1,1,true
2026-01-22,SKY,96.05,97.3,93.32,93.53,634428,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SKY_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SKY_2026.json,96.05,97.3,93.32,93.53,634428,1,1,,,0,,86,1,1,true
2026-01-22,SNA,373.24,375.17,370.94,372.27,277350,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SNA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SNA_2026.json,373.24,375.17,370.94,372.27,277350,1,1,,,0,,86,1,1,true
2026-01-22,SPB,64,66.06,64,65.24,442669,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SPB_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SPB_2026.json,64,66.06,64,65.24,442669,1,1,,,0,,86,1,1,true
2026-01-22,SRCE,67.6,68.64,66.51,67.52,74209,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SRCE_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SRCE_2026.json,67.6,68.64,66.51,67.52,74209,1,1,,,0,,86,1,1,true
2026-01-22,SSP,3.48,3.55,3.4,3.49,485857,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SSP_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SSP_2026.json,3.48,3.55,3.4,3.49,485857,1,1,,,0,,86,1,1,true
2026-01-22,SUI,125.69,126.6,125.16,125.57,601741,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SUI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SUI_2026.json,125.69,126.6,125.16,125.57,601741,1,1,,,0,,86,1,1,true
2026-01-22,SYK,362.92,364.98,358.37,358.67,1731436,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SYK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SYK_2026.json,362.92,364.98,358.37,358.67,1731436,1,1,,,0,,86,1,1,true
2026-01-22,TDC,29.75,29.99,29.56,29.91,913133,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDC_2026.json,29.75,29.99,29.56,29.91,913133,1,1,,,0,,86,1,1,true
2026-01-22,TDS,44.35,44.91,43.97,44.85,842996,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDS_2026.json,44.35,44.91,43.97,44.85,842996,1,1,,,0,,86,1,1,true
2026-01-22,THO,117.93,119.27,117.05,117.95,458627,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_THO_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_THO_2026.json,117.93,119.27,117.05,117.95,458627,1,1,,,0,,86,1,1,true
2026-01-22,TR,37.66,38.09,37.32,37.72,106419,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TR_2026.json,37.66,38.09,37.32,37.72,106419,1,1,,,0,,86,1,1,true
2026-01-22,UAL,113,115.08,110.05,110.4,6052149,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_UAL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_UAL_2026.json,113,115.08,110.05,110.4,6052149,1,1,,,0,,86,1,1,true
2026-01-22,UFPI,107.96,108.83,106.69,106.92,239943,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_UFPI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_UFPI_2026.json,107.96,108.83,106.69,106.92,239943,1,1,,,0,,86,1,1,true
2026-01-22,ULTA,682.81,693.77,677,681.64,498941,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ULTA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ULTA_2026.json,682.81,693.77,677,681.64,498941,1,1,,,0,,86,1,1,true
2026-01-22,WEC,109.6,110.11,108.09,109.35,2264671,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WEC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WEC_2026.json,109.6,110.11,108.09,109.35,2264671,1,1,,,0,,86,1,1,true
2026-01-22,WHR,88,90.21,87.85,89.66,1428006,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WHR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WHR_2026.json,88,90.21,87.85,89.66,1428006,1,1,,,0,,86,1,1,true
2026-01-22,WNC,10.19,10.46,10.19,10.35,498280,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WNC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WNC_2026.json,10.19,10.46,10.19,10.35,498280,1,1,,,0,,86,1,1,true
2026-01-22,WWW,19.16,19.51,19.03,19.28,1250783,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WWW_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_WWW_2026.json,19.16,19.51,19.03,19.28,1250783,1,1,,,0,,86,1,1,true
2026-01-22,ZBH,86.55,88.6,86.36,87.54,2160231,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ZBH_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ZBH_2026.json,86.55,88.6,86.36,87.54,2160231,1,1,,,0,,86,1,1,true
2026-01-22,ZEUS,51.38,51.82,50.87,51.28,63709,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ZEUS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ZEUS_2026.json,51.38,51.82,50.87,51.28,63709,1,1,,,0,,86,1,1,true
2026-01-23,ADM,67.59,68.0585,66.685,67.51,3013769,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ADM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ADM_2026.json,67.59,68.0585,66.685,67.51,3013769,1,1,,,0,,86,1,1,true
2026-01-23,AEP,116.925,117.17,115.56,116.63,2525915,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_AEP_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_AEP_2026.json,116.925,117.17,115.56,116.63,2525915,1,1,,,0,,86,1,1,true
